ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,TotalChildren,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,AmtTotal,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
3220,1984,42,Bachelors Degree,Married,39922,1,0,1,14/02/2013,30,29,12,59,19,1,36,156,2,3,4,8,0,0,Germany,0
5424,1984,42,Bachelors Degree,Married,39922,1,0,1,14/02/2013,30,29,12,59,19,1,36,156,2,3,4,8,0,0,South Africa,0
7488,1964,62,Masters Degree,Single,64191,0,1,1,22/01/2013,30,420,15,186,151,38,15,825,3,5,13,3,0,0,Spain,0
5289,1976,50,Postgraduate,Single,41658,1,1,2,09/11/2012,30,8,4,12,15,4,29,72,2,1,2,4,0,0,Australia,0
347,1977,49,Bachelors Degree,Divorced,40780,0,1,1,08/09/2012,30,229,27,71,13,3,34,377,4,7,5,9,0,0,Canada,0
5236,1980,46,Bachelors Degree,Cohabiting,77568,0,1,1,25/08/2012,30,1230,0,396,232,178,158,2194,1,10,8,5,0,0,Spain,3
9478,1986,40,Bachelors Degree,Single,66503,1,0,1,14/08/2012,30,91,64,128,65,3,50,401,2,4,6,3,0,0,Spain,0
477,1987,39,Bachelors Degree,Married,83512,0,0,0,17/06/2014,31,1060,61,835,80,20,101,2157,1,4,10,1,1,0,Spain,4
7411,1965,61,Doctorate (PhD),Married,31686,1,1,2,05/06/2014,31,11,0,5,0,0,1,17,2,1,3,6,0,0,South Africa,0
3107,1977,49,Bachelors Degree,Cohabiting,71322,0,1,1,02/05/2014,31,121,24,124,24,15,42,350,1,4,7,2,0,0,Australia,0
7437,1989,37,Bachelors Degree,Single,27938,1,0,1,28/04/2014,31,13,0,8,2,1,5,29,1,1,4,3,0,0,Australia,0
255,1952,74,Bachelors Degree,Divorced,22263,1,1,2,30/03/2014,31,17,0,2,0,0,2,21,2,1,3,6,0,1,Spain,0
3790,1957,69,Bachelors Degree,Cohabiting,34633,2,1,3,23/01/2014,31,8,1,5,0,0,1,15,1,1,2,6,0,0,South Africa,0
749,1982,44,Bachelors Degree,Cohabiting,42162,1,0,1,19/11/2013,31,46,7,59,2,4,27,145,2,3,3,6,1,0,Spain,1
1503,1977,49,Doctorate (PhD),Cohabiting,162397,1,1,2,03/06/2013,31,85,1,16,2,1,2,107,0,0,1,1,0,0,Spain,0
8650,1979,47,Bachelors Degree,Widow,54162,1,1,2,18/03/2013,31,5,6,10,6,5,10,42,1,1,3,4,0,0,Spain,0
607,1956,70,Postgraduate,Divorced,41769,0,1,1,13/02/2013,31,302,29,131,32,0,27,521,6,8,7,8,0,0,India,0
1008,1982,44,Doctorate (PhD),Cohabiting,44953,0,0,0,21/12/2012,31,728,17,133,11,8,124,1021,1,7,13,6,0,0,Germany,1
9396,1979,47,Doctorate (PhD),Married,37717,1,0,1,23/11/2012,31,9,0,6,4,1,5,25,1,1,2,9,0,0,South Africa,0
933,1979,47,Doctorate (PhD),Married,37717,1,0,1,23/11/2012,31,9,0,6,4,1,5,25,1,1,2,9,0,0,Spain,0
5710,1971,55,Bachelors Degree,Cohabiting,40548,0,1,1,10/10/2012,31,110,0,5,2,0,3,120,2,2,4,5,0,0,Australia,1
2882,1976,50,Postgraduate,Divorced,67893,0,1,1,01/10/2012,31,711,28,142,49,18,47,995,2,3,9,8,0,0,South Africa,0
2379,1954,72,Bachelors Degree,Single,69267,0,0,0,22/09/2012,31,778,44,499,95,73,146,1635,2,3,5,7,1,0,South Africa,0
5342,1977,49,Secondary Education,Divorced,9548,1,0,1,08/08/2012,31,0,1,3,10,6,9,29,2,1,3,8,0,0,Canada,0
3262,1959,67,Bachelors Degree,Single,68281,0,0,0,07/08/2012,31,995,112,417,42,48,41,1655,1,2,13,5,1,0,Spain,0
5832,1961,65,Postgraduate,Cohabiting,92556,0,0,0,20/04/2014,32,493,183,352,184,23,28,1263,0,3,13,0,0,0,Spain,0
5025,1980,46,Bachelors Degree,Single,48526,1,0,1,24/12/2013,32,23,17,23,43,20,9,135,1,2,4,3,0,0,Spain,0
569,1992,34,Bachelors Degree,Single,90273,0,0,0,14/12/2013,32,704,129,853,120,74,111,1991,1,5,7,2,1,0,Spain,3
3102,1982,44,Postgraduate,Cohabiting,19414,1,0,1,16/10/2013,32,2,3,12,3,5,7,32,1,1,3,8,0,0,Canada,0
9449,1959,67,Doctorate (PhD),Single,79761,0,1,1,04/10/2013,32,415,5,124,15,35,11,605,1,5,11,3,0,0,South Africa,0
8104,1952,74,Doctorate (PhD),Married,53312,0,0,0,09/08/2013,32,241,0,12,0,0,25,278,1,5,5,7,0,0,Spain,0
75,1983,43,Postgraduate,Cohabiting,41039,0,0,0,25/07/2013,32,34,11,137,179,61,45,467,1,8,5,8,0,0,United States,0
6421,1962,64,Bachelors Degree,Cohabiting,88347,0,0,0,03/07/2013,32,1050,178,555,77,138,118,2116,1,4,9,1,0,0,Spain,1
3037,1984,42,Doctorate (PhD),Married,50150,0,0,0,20/06/2013,32,135,46,92,65,61,11,410,2,5,7,5,0,0,Canada,0
4698,1984,42,Doctorate (PhD),Married,50150,0,0,0,20/06/2013,32,135,46,92,65,61,11,410,2,5,7,5,0,0,Spain,0
948,1972,54,Bachelors Degree,Single,10245,1,0,1,15/05/2013,32,4,7,7,6,4,13,41,3,1,2,5,0,0,Spain,0
6177,1986,40,Doctorate (PhD),Married,33454,1,0,1,08/05/2013,32,76,10,56,3,1,23,169,2,4,4,8,0,0,United States,0
3517,1953,73,Bachelors Degree,Single,40887,1,1,2,06/05/2013,32,50,4,44,10,10,43,161,3,3,3,9,1,0,Spain,0
3491,1976,50,Bachelors Degree,Cohabiting,55914,0,1,1,29/04/2013,32,384,60,364,119,101,232,1260,4,11,8,7,0,0,United States,0
7610,1984,42,Bachelors Degree,Cohabiting,37292,1,0,1,18/04/2013,32,275,0,86,10,23,66,460,5,6,5,8,0,0,Spain,0
4377,1972,54,Bachelors Degree,Married,52914,0,1,1,07/01/2013,32,254,10,44,30,10,227,575,2,7,3,7,0,0,Canada,1
9850,1973,53,Postgraduate,Married,24884,1,0,1,29/11/2012,32,3,6,7,0,0,3,19,1,0,3,7,0,0,Spain,0
5544,1971,55,Bachelors Degree,Single,67384,0,1,1,10/11/2012,32,957,40,175,158,53,107,1490,2,7,5,5,0,0,Spain,1
6497,1961,65,Bachelors Degree,Married,51651,0,1,1,07/11/2012,32,293,6,23,13,6,92,433,4,6,5,8,0,0,Australia,0
4543,1981,45,Bachelors Degree,Married,82497,0,0,0,31/10/2012,32,777,129,573,216,21,203,1919,1,2,9,4,0,0,South Africa,1
5117,1964,62,Postgraduate,Married,32632,0,0,0,02/08/2012,32,63,151,137,153,19,53,576,2,4,8,5,0,0,Spain,0
1448,1964,62,Masters Degree,Married,33562,1,2,3,25/06/2014,33,21,12,12,0,3,3,51,3,2,4,4,0,0,India,0
6887,1968,58,Bachelors Degree,Single,79146,1,1,2,24/04/2014,33,245,16,223,21,43,16,564,2,8,8,6,0,0,Germany,0
7500,1968,58,Bachelors Degree,Single,79146,1,1,2,24/04/2014,33,245,16,223,21,43,16,564,2,8,8,6,0,0,Spain,0
2724,1982,44,Masters Degree,Single,36143,1,0,1,30/03/2014,33,12,0,1,0,0,6,19,1,0,2,3,0,0,Spain,0
2256,1974,52,Masters Degree,Married,27159,1,1,2,29/03/2014,33,17,0,3,0,0,1,21,2,1,3,6,0,0,Spain,0
1100,1961,65,Masters Degree,Cohabiting,41275,1,2,3,24/03/2014,33,24,4,22,0,2,9,61,4,3,3,5,0,0,Canada,0
7725,1966,60,Postgraduate,Married,76800,0,0,0,08/03/2014,33,173,26,255,35,71,81,641,1,4,7,1,0,0,India,0
2612,1988,38,Bachelors Degree,Married,75794,0,0,0,24/12/2013,33,754,160,625,63,32,48,1682,1,7,12,3,0,0,South Africa,1
113,1952,74,Bachelors Degree,Married,30833,1,1,2,16/07/2013,33,11,0,7,3,1,6,28,2,1,3,5,0,0,Spain,0
2868,1950,76,Doctorate (PhD),Single,26518,1,1,2,08/04/2013,33,20,1,28,3,3,2,57,3,2,3,8,1,0,United States,0
4216,1982,44,Bachelors Degree,Single,91065,0,0,0,22/02/2013,33,822,114,108,179,137,114,1474,1,7,9,3,1,0,Spain,2
199,1963,63,Masters Degree,Single,45183,0,0,0,20/01/2013,33,219,3,60,12,9,12,315,1,4,7,7,0,0,Canada,1
359,1951,75,Bachelors Degree,Cohabiting,48070,0,1,1,13/01/2013,33,373,14,83,6,9,19,504,3,8,6,7,0,1,Spain,0
8842,1972,54,Bachelors Degree,Widow,30372,1,1,2,25/12/2012,33,15,0,12,7,3,7,44,3,2,3,7,0,0,Spain,0
6050,1976,50,Postgraduate,Married,57036,0,1,1,11/12/2012,33,1171,43,219,19,14,47,1513,4,6,13,9,0,0,India,1
9204,1971,55,Bachelors Degree,Widow,66731,0,1,1,12/09/2012,33,371,159,194,58,106,141,1029,4,4,6,3,0,0,Spain,0
4472,1971,55,Doctorate (PhD),Divorced,35682,1,0,1,27/06/2014,34,23,0,8,6,2,18,57,1,1,3,2,0,0,Australia,0
6864,1990,36,Masters Degree,Divorced,10979,0,0,0,22/05/2014,34,8,4,10,2,2,4,30,2,3,3,5,0,0,Australia,0
10617,1990,36,Masters Degree,Divorced,10979,0,0,0,22/05/2014,34,8,4,10,2,2,4,30,2,3,3,5,0,0,Spain,0
3924,1966,60,Doctorate (PhD),Divorced,57912,0,1,1,17/03/2014,34,801,0,80,0,0,35,916,5,8,12,5,0,0,South Africa,1
5654,1973,53,Bachelors Degree,Married,36026,2,1,3,16/03/2014,34,20,4,10,6,4,17,61,2,2,3,6,0,0,Australia,0
9216,1972,54,Bachelors Degree,Married,35788,1,1,2,23/01/2014,34,23,2,11,3,1,4,44,2,2,3,6,0,0,Canada,0
8086,1960,66,Bachelors Degree,Married,42243,1,1,2,11/12/2013,34,48,0,2,0,0,5,55,2,2,3,7,0,0,South Africa,0
9097,1957,69,Bachelors Degree,Divorced,46086,0,1,1,03/11/2013,34,244,8,32,7,2,50,343,4,3,8,4,0,0,Spain,0
7631,1979,47,Masters Degree,Cohabiting,61346,1,0,1,06/10/2013,34,562,58,168,43,16,142,989,1,5,10,3,0,0,India,0
7275,1972,54,Masters Degree,Single,33316,1,1,2,04/10/2013,34,79,1,31,4,4,12,131,3,2,4,6,0,0,United States,0
8334,1972,54,Masters Degree,Single,33316,1,1,2,04/10/2013,34,79,1,31,4,4,12,131,3,2,4,6,0,0,Spain,0
1987,1988,38,Secondary Education,Single,21063,1,0,1,25/09/2013,34,1,10,11,19,3,15,59,2,2,3,6,0,0,Spain,0
2281,1971,55,Bachelors Degree,Single,33697,1,0,1,15/09/2013,34,4,3,7,0,3,11,28,1,1,2,7,0,0,Germany,1
7034,1979,47,Postgraduate,Married,25804,1,0,1,01/09/2013,34,8,7,9,13,6,12,55,2,2,3,8,0,0,Canada,0
2797,1978,48,Bachelors Degree,Married,72117,0,1,1,20/08/2013,34,707,20,171,65,60,50,1073,1,9,9,5,0,0,Spain,0
3934,1967,59,Bachelors Degree,Married,61286,0,1,1,02/08/2013,34,356,0,107,19,9,117,608,2,7,8,5,0,0,India,0
2493,1967,59,Bachelors Degree,Married,61286,0,1,1,02/08/2013,34,356,0,107,19,9,117,608,2,7,8,5,0,0,Germany,0
3759,1959,67,Bachelors Degree,Cohabiting,65196,0,2,2,25/07/2013,34,743,19,181,12,0,200,1155,2,7,11,5,0,0,Spain,1
965,1972,54,Bachelors Degree,Divorced,55635,0,1,1,13/11/2012,34,235,65,164,50,49,27,590,4,7,7,6,0,0,United States,0
7378,1982,44,Masters Degree,Cohabiting,42021,1,0,1,31/08/2012,34,393,5,136,7,5,27,573,5,10,6,9,0,0,Spain,1
1859,1973,53,Masters Degree,Married,75251,0,0,0,27/08/2012,34,721,111,925,97,18,18,1890,1,7,5,5,1,0,Germany,0
6263,1969,57,Bachelors Degree,Cohabiting,35322,1,2,3,22/08/2012,34,28,9,37,12,7,13,106,3,2,4,8,0,0,Spain,0
2072,1970,56,Doctorate (PhD),Cohabiting,53374,0,1,1,16/08/2012,34,896,10,101,13,10,34,1064,6,4,9,9,1,0,Canada,1
8908,1960,66,Bachelors Degree,Married,87195,0,0,0,08/05/2014,35,217,76,690,50,26,38,1097,1,3,5,1,1,0,Canada,0
738,1982,44,Postgraduate,Single,42395,1,1,2,04/04/2014,35,48,13,57,24,15,25,182,4,3,4,7,0,0,India,0
10129,1967,59,Bachelors Degree,Cohabiting,82427,0,0,0,12/03/2014,35,482,147,509,104,107,107,1456,1,3,12,1,0,0,Spain,1
807,1970,56,Masters Degree,Cohabiting,44602,1,1,2,15/02/2014,35,167,2,89,0,0,34,292,6,6,4,8,0,0,India,0
3334,1952,74,Bachelors Degree,Married,94642,0,0,0,12/02/2014,35,879,143,797,106,143,143,2211,0,5,9,1,0,0,Spain,2
5423,1984,42,Bachelors Degree,Cohabiting,28359,1,0,1,27/10/2013,35,6,0,5,2,1,2,16,1,1,2,7,0,0,South Africa,0
4426,1976,50,Bachelors Degree,Single,55801,1,1,2,22/09/2013,35,367,4,51,6,4,95,527,6,7,6,7,0,0,United States,1
10489,1974,52,Bachelors Degree,Married,92955,0,0,0,19/08/2013,35,693,21,925,31,24,84,1778,1,6,9,2,1,0,South Africa,2
2570,1969,57,Bachelors Degree,Cohabiting,56534,0,1,1,23/07/2013,35,691,7,61,10,0,46,815,4,10,7,8,1,0,Spain,2
3834,1963,63,Bachelors Degree,Single,69627,0,1,1,17/03/2013,35,231,161,215,171,30,53,861,2,8,11,5,0,0,United States,0
590,1971,55,Masters Degree,Divorced,78579,0,0,0,22/12/2012,35,816,66,549,216,66,99,1812,1,5,4,3,1,0,Spain,0
4791,1981,45,Bachelors Degree,Cohabiting,44964,1,1,2,16/12/2012,35,19,1,17,2,0,2,41,1,1,3,8,0,0,Australia,0
5304,1975,51,Doctorate (PhD),Single,30899,1,0,1,13/10/2012,35,24,0,8,0,0,1,33,2,1,3,6,0,0,South Africa,0
2426,1965,61,Doctorate (PhD),Divorced,78825,0,0,0,14/09/2012,35,483,74,114,169,37,18,895,1,5,13,3,1,0,Spain,0
35,1988,38,Bachelors Degree,Married,25545,1,0,1,08/09/2012,35,32,1,64,16,12,85,210,3,2,3,6,1,0,Spain,0
8041,1972,54,Doctorate (PhD),Widow,47111,0,1,1,08/09/2012,35,595,71,153,120,112,41,1092,6,3,10,9,0,0,South Africa,0
3584,1956,70,Doctorate (PhD),Single,49667,0,0,0,20/08/2012,35,1181,26,120,17,13,39,1396,2,5,5,8,1,0,Canada,1
7718,1948,78,Masters Degree,Cohabiting,66000,0,0,0,20/04/2014,36,244,51,270,101,0,45,711,1,1,5,1,0,0,Spain,0
8605,1965,61,Doctorate (PhD),Cohabiting,46910,1,1,2,23/03/2014,36,48,0,14,0,0,6,68,2,2,3,6,0,0,Spain,0
1646,1973,53,Secondary Education,Married,25224,1,0,1,16/03/2014,36,4,9,12,11,2,8,46,2,1,3,3,0,0,Canada,0
9206,1969,57,Bachelors Degree,Cohabiting,77382,0,1,1,07/01/2014,36,491,48,231,112,105,134,1121,2,5,12,1,0,0,Spain,1
10757,1968,58,Doctorate (PhD),Divorced,28420,1,0,1,24/12/2013,36,4,2,5,2,0,0,13,1,1,2,6,0,0,Spain,0
6885,1978,48,Bachelors Degree,Divorced,32952,1,0,1,01/12/2013,36,38,0,12,3,1,1,55,1,2,3,7,0,0,Canada,0
907,1976,50,Bachelors Degree,Married,46149,0,1,1,29/11/2013,36,254,6,71,4,0,27,362,5,5,7,5,0,0,Spain,0
1150,1900,126,Doctorate (PhD),Cohabiting,83532,0,0,0,26/09/2013,36,755,144,562,104,64,224,1853,1,4,4,1,0,0,Spain,1
3867,1948,78,Doctorate (PhD),Cohabiting,73059,0,1,1,31/08/2013,36,410,112,420,0,82,71,1095,1,9,13,4,0,0,Spain,0
3859,1948,78,Doctorate (PhD),Cohabiting,73059,0,1,1,31/08/2013,36,410,112,420,0,82,71,1095,1,9,13,4,0,0,South Africa,0
3265,1960,66,Bachelors Degree,Married,35701,0,0,0,19/03/2013,36,21,1,9,7,3,5,46,1,1,3,6,0,0,Spain,0
4418,1984,42,Masters Degree,Single,89616,0,0,0,25/02/2013,36,671,47,655,145,111,15,1644,1,7,12,2,1,0,Canada,0
4611,1971,55,Bachelors Degree,Cohabiting,105471,0,0,0,21/01/2013,36,1009,181,104,202,21,207,1724,0,9,13,3,1,0,Spain,2
4530,1949,77,Masters Degree,Widow,78427,0,0,0,24/10/2012,36,972,19,595,180,26,138,1930,3,3,10,3,1,0,Germany,1
7736,1987,39,Bachelors Degree,Married,22518,1,0,1,22/10/2012,36,11,7,12,2,2,27,61,2,2,2,5,1,0,Spain,1
9949,1977,49,Bachelors Degree,Married,59809,0,2,2,18/10/2012,36,598,16,141,32,41,49,877,3,3,6,8,0,0,Canada,0
942,1983,43,Bachelors Degree,Single,39660,1,0,1,08/08/2012,36,139,13,78,20,13,36,299,3,7,3,9,1,0,Spain,0
6181,1951,75,Postgraduate,Cohabiting,52203,0,0,0,31/07/2012,36,488,21,238,56,108,28,939,1,8,11,6,0,0,United States,0
7660,1974,52,Doctorate (PhD),Single,35860,1,1,2,19/05/2014,37,15,0,8,4,2,20,49,2,1,2,5,1,0,Canada,1
2055,1974,52,Doctorate (PhD),Divorced,35860,1,1,2,19/05/2014,37,15,0,8,4,2,20,49,2,1,2,5,0,0,Spain,1
1626,1974,52,Doctorate (PhD),Divorced,35860,1,1,2,19/05/2014,37,15,0,8,4,2,20,49,2,1,2,5,1,0,South Africa,1
6428,1951,75,Doctorate (PhD),Widow,76842,0,0,0,03/05/2014,37,605,10,345,84,54,32,1130,1,1,7,0,0,0,Spain,0
9617,1952,74,Bachelors Degree,Single,15033,0,0,0,16/04/2014,37,0,4,5,6,0,4,19,1,1,3,3,0,0,South Africa,0
4339,1971,55,Doctorate (PhD),Married,67353,0,1,1,31/12/2013,37,702,17,151,0,8,35,913,5,5,12,2,0,0,Australia,0
7235,1976,50,Postgraduate,Married,17003,1,0,1,09/12/2013,37,2,5,12,4,8,7,38,3,2,4,5,0,0,Germany,0
8527,1966,60,Masters Degree,Cohabiting,65735,1,1,2,07/12/2013,37,239,7,119,4,15,11,395,5,6,6,7,0,0,Spain,0
1968,1972,54,Bachelors Degree,Widow,45684,1,0,1,02/12/2013,37,5,1,5,10,0,7,28,1,1,2,7,0,0,South Africa,0
9862,1970,56,Bachelors Degree,Cohabiting,21918,1,0,1,14/11/2013,37,1,6,7,11,5,3,33,2,2,3,6,0,0,Canada,0
11075,1979,47,Bachelors Degree,Married,51267,1,1,2,29/10/2013,37,183,2,64,7,2,12,270,4,3,5,4,0,0,Canada,0
6658,1973,53,Bachelors Degree,Cohabiting,59868,0,1,1,22/07/2013,37,771,51,154,54,10,154,1194,7,11,12,6,0,0,Spain,0
4552,1992,34,Bachelors Degree,Married,51373,0,0,0,22/06/2013,37,83,2,101,64,26,117,393,1,3,3,4,0,0,Spain,0
10377,1959,67,Masters Degree,Cohabiting,46692,0,1,1,06/06/2013,37,170,6,97,24,12,88,397,3,6,5,6,0,0,Spain,0
5336,1972,54,Masters Degree,Cohabiting,157733,1,0,1,04/06/2013,37,39,1,9,2,0,8,59,0,1,1,1,0,0,Spain,0
10350,1951,75,Doctorate (PhD),Married,54432,2,1,3,09/05/2013,37,33,0,5,0,0,0,38,1,1,3,4,0,0,Spain,0
11071,1985,41,Bachelors Degree,Single,79607,0,0,0,21/04/2013,37,450,133,951,173,0,216,1923,1,3,6,1,1,0,Canada,0
11100,1973,53,Bachelors Degree,Divorced,51813,1,1,2,11/04/2013,37,51,2,7,0,1,2,63,2,2,3,7,0,0,Canada,0
6516,1990,36,Secondary Education,Married,17487,1,0,1,18/03/2013,37,0,0,1,7,4,6,18,1,1,2,7,0,0,Australia,0
1734,1969,57,Doctorate (PhD),Cohabiting,40706,2,1,3,17/01/2013,37,59,0,11,4,2,5,81,4,3,4,7,0,0,South Africa,0
2131,1960,66,Doctorate (PhD),Divorced,62859,0,1,1,30/12/2012,37,1063,89,102,16,12,25,1307,4,9,6,6,0,0,Spain,0
6439,1959,67,Bachelors Degree,Married,61074,0,1,1,17/08/2012,37,789,0,133,0,28,152,1102,7,11,8,7,0,0,South Africa,0
10591,1970,56,Bachelors Degree,Widow,43638,0,1,1,06/08/2012,37,63,10,83,7,19,19,201,2,4,4,7,0,0,Spain,0
9797,1957,69,Bachelors Degree,Married,58116,0,1,1,13/04/2014,38,228,19,130,4,11,51,443,2,3,8,2,0,0,Spain,0
9336,1970,56,Doctorate (PhD),Widow,62187,0,1,1,22/03/2014,38,512,0,83,0,0,41,636,3,6,10,4,0,0,Spain,0
2174,1955,71,Bachelors Degree,Single,46344,1,1,2,08/03/2014,38,11,1,6,2,1,6,27,2,1,2,5,0,0,United States,0
3197,1981,45,Bachelors Degree,Married,77353,0,1,1,16/12/2013,38,275,59,107,69,101,59,670,2,6,8,4,0,0,Spain,0
9185,1967,59,Doctorate (PhD),Single,69759,0,0,0,28/10/2013,38,452,20,514,13,30,0,1029,3,4,5,3,1,0,Spain,0
905,1987,39,Bachelors Degree,Divorced,21846,1,0,1,22/10/2013,38,7,17,18,6,10,26,84,4,4,3,8,0,0,South Africa,0
10858,1976,50,Bachelors Degree,Cohabiting,76532,1,1,2,09/09/2013,38,355,30,177,90,138,30,820,4,9,7,5,0,0,Spain,0
8925,1966,60,Masters Degree,Married,70053,0,1,1,03/07/2013,38,512,53,98,81,179,89,1012,3,8,10,5,0,0,Spain,0
2499,1959,67,Postgraduate,Single,75342,0,1,1,06/05/2013,38,204,97,97,21,118,26,563,1,5,10,4,0,0,Spain,0
1109,1983,43,Masters Degree,Cohabiting,27590,1,0,1,23/04/2013,38,6,0,5,0,0,1,12,1,1,2,7,0,0,Spain,0
326,1974,52,Bachelors Degree,Married,51148,1,1,2,18/02/2013,38,235,6,45,8,9,12,315,4,5,6,6,0,0,India,0
10967,1964,62,Bachelors Degree,Divorced,33378,1,1,2,06/02/2013,38,33,6,40,3,7,10,99,3,2,4,7,0,0,South Africa,0
5370,1974,52,Doctorate (PhD),Married,32644,1,0,1,16/01/2013,38,239,3,141,0,7,23,413,4,7,6,8,0,0,Spain,1
2098,1970,56,Doctorate (PhD),Married,33581,2,0,2,08/01/2013,38,11,0,5,0,0,1,17,1,1,2,8,0,0,Spain,0
1773,1979,47,Postgraduate,Married,12393,0,0,0,04/12/2012,38,5,6,15,11,7,13,57,1,2,3,9,0,0,South Africa,0
5036,1985,41,Doctorate (PhD),Single,42710,1,0,1,28/11/2012,38,252,3,42,4,3,102,406,2,4,3,6,0,0,Spain,0
4856,1958,68,Postgraduate,Married,82347,0,0,0,06/11/2012,38,556,54,845,202,133,63,1853,1,7,10,3,0,0,India,2
8722,1958,68,Postgraduate,Married,82347,0,0,0,06/11/2012,38,556,54,845,202,133,63,1853,1,7,10,3,1,0,Canada,2
2156,1956,70,Doctorate (PhD),Married,22554,1,1,2,03/11/2012,38,27,0,10,0,0,4,41,4,2,4,5,0,0,Spain,0
2569,1988,38,Bachelors Degree,Married,17323,0,0,0,10/10/2012,38,3,14,17,6,1,5,46,1,1,3,8,0,0,United States,0
10151,1961,65,Bachelors Degree,Divorced,62204,0,2,2,12/09/2012,38,317,46,247,151,46,139,946,1,4,12,3,0,0,Spain,0
10473,1957,69,Doctorate (PhD),Widow,78028,0,1,1,10/09/2012,38,158,19,288,25,0,38,528,1,6,9,7,1,0,Spain,2
7079,1963,63,Bachelors Degree,Divorced,63887,0,1,1,08/09/2012,38,897,23,207,15,11,92,1245,5,9,12,6,0,0,South Africa,0
6875,1966,60,Doctorate (PhD),Cohabiting,32727,0,0,0,28/08/2012,38,167,13,180,86,13,70,529,2,7,5,8,0,0,Canada,0
6728,1986,40,Bachelors Degree,Cohabiting,29103,1,0,1,27/08/2012,38,16,0,17,6,3,6,48,2,1,3,9,0,0,Spain,0
2471,1966,60,Bachelors Degree,Married,61482,0,0,0,27/06/2014,39,48,58,68,16,66,43,299,1,3,6,2,0,0,South Africa,0
49,1971,55,Bachelors Degree,Single,20587,1,0,1,11/05/2014,39,2,3,6,4,1,9,25,1,1,2,7,0,0,Canada,0
6387,1977,49,Doctorate (PhD),Cohabiting,52190,1,1,2,08/05/2014,39,42,0,17,0,0,18,77,3,2,3,5,0,0,South Africa,1
5866,1975,51,Bachelors Degree,Cohabiting,48186,1,0,1,20/03/2014,39,97,3,66,12,7,34,219,3,4,4,7,0,0,Spain,0
8523,1969,57,Bachelors Degree,Married,19329,1,0,1,14/12/2013,39,24,1,16,12,2,5,60,3,4,3,8,0,0,Canada,0
7901,1972,54,Masters Degree,Married,34109,0,1,1,06/11/2013,39,9,1,5,2,1,4,22,1,0,3,4,0,0,Australia,0
898,1987,39,Bachelors Degree,Married,23477,1,0,1,21/10/2013,39,38,15,54,3,8,29,147,3,3,4,8,0,0,Spain,0
10242,1967,59,Doctorate (PhD),Cohabiting,47472,1,1,2,16/09/2013,39,56,0,11,0,0,8,75,2,2,4,5,0,0,Spain,0
5835,1977,49,Doctorate (PhD),Divorced,14849,1,0,1,02/07/2013,39,21,2,28,3,2,9,65,3,2,4,8,0,0,Spain,0
6919,1979,47,Postgraduate,Married,26224,1,0,1,04/06/2013,39,4,7,15,13,9,15,63,3,2,3,6,0,0,Spain,0
6197,1963,63,Doctorate (PhD),Single,27238,1,1,2,20/04/2013,39,37,0,17,0,0,3,57,3,3,3,9,0,0,Spain,0
4201,1963,63,Bachelors Degree,Single,57967,0,1,1,03/03/2013,39,229,7,137,4,0,91,468,5,4,8,5,0,0,India,0
5092,1950,76,Doctorate (PhD),Widow,51569,0,1,1,12/02/2013,39,380,0,47,6,0,34,467,4,7,7,8,1,0,Spain,1
6566,1955,71,Doctorate (PhD),Married,72550,1,1,2,08/11/2012,39,826,50,317,50,38,38,1319,9,5,12,8,0,0,Australia,0
6613,1971,55,Masters Degree,Married,44511,1,0,1,12/10/2012,39,513,7,133,46,14,14,727,6,8,8,8,0,0,Australia,0
9094,1956,70,Postgraduate,Married,62972,0,1,1,03/08/2012,39,313,15,47,20,0,192,587,2,7,3,6,1,0,Spain,0
9847,1956,70,Postgraduate,Married,62972,0,1,1,03/08/2012,39,313,15,47,20,0,192,587,2,7,3,6,0,0,Spain,0
10767,1990,36,Doctorate (PhD),Cohabiting,77845,0,0,0,16/05/2014,40,760,40,480,0,40,26,1346,1,3,12,1,0,0,United States,2
7943,1976,50,Doctorate (PhD),Married,36663,1,0,1,25/04/2014,40,18,0,6,3,3,5,35,1,1,3,2,0,0,South Africa,0
1055,1977,49,Masters Degree,Married,53204,1,1,2,20/03/2014,40,29,0,8,2,0,6,45,1,1,3,4,0,0,Germany,0
1458,1983,43,Masters Degree,Married,21059,1,0,1,07/01/2014,40,8,3,19,3,3,8,44,3,3,3,6,0,0,Spain,0
8402,1954,72,Masters Degree,Married,67087,0,1,1,17/12/2013,40,329,35,222,130,35,43,794,2,7,8,4,0,0,Australia,0
6246,1954,72,Bachelors Degree,Single,73892,0,0,0,13/11/2013,40,703,102,601,0,58,43,1507,1,3,8,1,1,0,Canada,0
4654,1993,33,Bachelors Degree,Cohabiting,75114,0,0,0,07/11/2013,40,571,12,523,63,60,24,1253,1,3,5,2,0,0,South Africa,0
6103,1949,77,Bachelors Degree,Married,42192,0,0,0,06/09/2013,40,40,15,15,17,6,7,100,1,2,3,4,0,0,Australia,0
8147,1961,65,Bachelors Degree,Married,31454,1,1,2,06/07/2013,40,28,0,11,0,0,9,48,3,2,3,8,0,0,Spain,0
